mass,max_acceleration,yaw_inertia,length,max_steering_stiffness_front,max_steering_stiffness_rear,tyre_friction,cd,cross_sectional_area,opt_steer_kp,opt_steer_ki,opt_steer_kd,opt_speed_kp,opt_speed_ki,opt_speed_kd,best_speed_error,best_heading_error
1848.0,4.70530993041115,7622.0,3.6598724254774,118273.63664553,82943.2828463693,1.17117186765551,0.47001492046901400,2.56444976888522,364.41366008494700,23.4704366457299,16.6529935798833,41.5488084904073,1406.8837815839,0.198435821144818,58.4555294874048,4.52401534765259
1485.0,5.00440292726091,4096.0,3.66164390771769,88209.3052413515,46764.197276121700,0.412083573045999,0.421581186828679,3.70176874201318,567.281304105818,41.379541398014200,30.822336146308300,33.974805051003,1443.13323746723,0.430177244605199,105.71393867484600,4.52880809849577
1710.0,1.21787595711407,2513.0,2.37037912818779,49821.1519866418,91146.8240369829,0.800629626652939,0.370952486465132,2.28765388786288,653.4363847622430,49.3280873323046,46.7139316941121,17.1584043255885,1330.05931521794,0.435636541799141,529.403513484215,9.33322062383657
1918.0,7.8746694226752000,5611.0,3.22472702066305,75700.8810977341,82745.8655027762,0.7582705963760630,0.18061446183967600,1.84655481619713,485.89603142986900,31.2629552776031,16.4903204130832,17.9813429175783,1422.5952047372900,0.46072303711171300,44.759094701162200,4.5021429478863
3688.0,4.73487988451873,16789.0,4.38712963615889,159597.628536461,187524.912868282,0.5863833977567750,0.29932146315806,2.13346227666233,400.461601782946,22.8328767978509,12.8494724461646,18.423468994283000,1455.8022878572200,0.340026202678819,94.95168660837290,4.53045525818695
2505.0,8.3343501869516,9456.0,4.05005090815162,68636.7960715496,89838.3397191222,0.46549941271322100,0.19752838740202800,1.90405181760477,432.186142147405,30.1218963256886,16.9090797254661,31.738409511798900,1283.50650000626,0.268586686707531,59.5251584190028,4.50760841937502
1694.0,7.79762956660741,5185.0,3.67995133111976,95966.8401285487,84573.5180615151,0.9492149210427390,0.494291073243218,1.61043106440612,495.79299677064,29.2368912865081,12.1949400037828,25.8350069473417,1394.98133685605,0.32881806013651200,41.843248511794,4.51191827064834
4200.0,7.46790663572492,15747.0,3.38158931877651,196973.850191762,151022.464756124,0.9637668997666540,0.5443203274385280,2.39537937300624,363.69970769982800,26.171980595475700,18.6685907246425,19.5123449195402,1314.57075795687,0.34266994166789100,42.4502440368512,4.5015796488727
1975.0,2.15699961217056,3573.0,2.40308182200895,112933.046122319,67558.7012997035,0.332818247109667,0.308197102500657,1.64187512519847,537.902807261721,42.693693055041,6.87808602293582,16.992134062554500,1458.00799610619,0.6357338074884500,239.75025497412,4.54700217862382
2997.0,4.95980015297276,3842.0,2.52766848854123,107375.63204778200,141068.57266225,0.45809052760108800,0.43644530796399000,1.98047666017257,816.763321167747,52.050628047985600,17.3899954900687,39.9929619550134,1411.74558724471,0.178980623148493,90.9711860073502,4.54307667661399
1270.0,3.04013497030719,7702.0,4.53298571936064,44287.0479969514,67455.2438991153,1.26841833014046,0.37839415285120900,2.96794246569366,313.490151935324,18.3620595698196,30.2120871438261,32.8773873222599,1206.74179970757,0.43706930204509300,114.287781012204,4.57241297296096
867.0,5.80831509253043,3209.0,3.74885581418289,45633.703682458,41125.3978050778,0.5544085936555370,0.503338744224407,2.15806191443602,416.656380375113,25.8971396198468,15.9791716668858,18.423824612698100,1455.80213132519,0.335071031577767,67.5205886034046,4.5100341216964
3606.0,7.3274341617451,21645.0,4.75688439758164,122617.98529907900,189294.969201113,0.761199626690886,0.370395729197646,1.62743373147067,327.383529552107,19.244840565161,18.3935546477696,18.4256348684844,1313.98727750441,0.44215037802663200,47.8283451750442,4.51557221025739
3326.0,7.84365945657325,5213.0,2.58837280655719,168871.282783016,140195.31510393800,1.35770459249514,0.246023451874077,2.03899238437888,661.438576867424,43.048034022151,11.4850121753274,42.5556069499847,1493.4468880750000,0.12309076477504300,31.1353718353838,4.50594979036977
2202.0,5.47345731286052,9533.0,3.54425066580852,112602.68254799200,124520.901403002,1.11588805157171,0.45052031136153400,3.32251228605739,343.80815134878,20.7898201513192,23.377458479392400,45.6265438670787,1487.71458430175,0.16356578395809200,52.2205641347915,4.52003463482563
1556.0,6.69836277626475,6995.0,4.1333609492799,70451.114812058,61420.1337405938,0.325454104040141,0.5423131144716940,2.4297182967825,376.048213933675,25.5711614412117,17.318211251503,25.3259769597399,889.323979076639,0.605308541943521,86.32038399995850,4.50515278952693
2314.0,3.89308905964063,7247.0,3.76461436525604,80636.5847727137,112628.802328592,1.32891950652314,0.35302689495184100,2.03283279765139,496.21481522776000,31.0810367866987,27.0884227570757,47.3813972086328,1500.0,0.14967052986971600,75.25819577053830,4.61509151993742
4333.0,3.0805295263462,7991.0,2.83335153793238,186445.38814029500,194625.57901001,0.408816955615305,0.458796688310095,3.53827931421931,698.945643706618,41.3239938808089,24.5607558360166,31.825381806935800,1486.4674035138200,0.420294092376078,173.50434809226100,4.55808549299828
967.0,1.70767500704285,2848.0,3.45187748484833,49005.3119959175,54705.1439839769,1.35526558239917,0.42143210427848500,2.69011442458296,574.582751043763,14.5587183295098,42.7497246978181,32.516894270086300,1481.60311167884,0.39186785331737600,337.765386894642,5.02420980298793
4443.0,3.29662551710347,21642.0,4.75415337607178,257249.492404029,197477.976359724,1.34829904604478,0.20657419198606700,1.90314577904117,410.988511717348,26.9770467519431,43.3233207110702,38.153875466659,1427.1353180829400,0.285981673593594,93.4433808355637,4.70515981972814
1412.0,6.82806130566099,2993.0,2.85846423344051,57725.7038787947,73956.1249799215,0.476343227480484,0.49521526838407600,2.88530129213468,563.5820098662320,34.461083625593200,17.0220634283465,19.069961635545,1039.0646447243,0.35620993502312200,60.2963411327068,4.50875837354941
1565.0,2.96922645144075,7733.0,4.64800102751906,75128.6969000196,56497.5737536843,0.432720871188055,0.511565170496743,1.82087042042958,401.501802134417,27.6158919049833,35.3361291135658,20.7256486178544,1371.0526240525200,0.47325393551431200,179.681828851067,4.54802921682809
3428.0,2.83693251169834,15077.0,4.41347008844573,190522.28471768200,195530.845178749,1.26203265384113,0.30554919392252800,2.76787086743319,513.771622620258,15.034119352312200,40.9842325915287,35.1972151378747,1484.8158806847,0.358259498885776,119.946335171954,4.74271054330041
2715.0,1.88038962971495,11556.0,3.47558058033087,111040.35424118900,165788.94452808,0.8827202328007480,0.37853016502352300,2.55603878633492,406.70328162833,18.1779125747635,50.0,31.8841092832036,1417.67146535544,0.406795034252654,258.986069767915,4.73038297614989
2851.0,8.31815694255941,6364.0,2.740064858714,122486.75203227200,117920.742614955,0.578503066739262,0.191120194141636,1.86169728362846,494.795900162341,33.179595604879,16.9508160624808,25.350833515366700,1406.0300113189000,0.357687789830186,50.661956647185700,4.49902947445692
